2022-09-10 16:42:39,048 INFO    MainThread:52782 [wandb_setup.py:_flush():76] Configure stats pid to 52782
2022-09-10 16:42:41,180 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:42:41,223 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:42:41,225 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:42:41,226 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:42:41,241 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:42:41,243 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:42:41,243 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:42:41,249 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:42:41,252 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:42:41,252 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:42:41,261 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:42:41,264 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:42:41,264 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:42:41,267 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,394 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,395 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,405 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,409 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,409 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,420 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,422 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,422 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,437 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,439 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,439 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,453 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,456 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,456 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,474 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,476 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,476 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,492 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,494 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,494 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,503 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,505 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,505 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,515 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,518 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,518 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,535 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,537 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,537 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,543 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,545 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,545 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,571 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,573 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,574 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,581 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,584 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,584 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,595 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,598 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,598 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,636 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,638 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,639 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,659 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,661 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,661 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,672 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,674 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,674 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,686 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,688 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,688 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,697 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,700 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,700 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,735 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,738 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,738 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,754 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,757 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,757 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,765 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,768 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,768 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,836 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,839 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,840 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,867 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,869 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,869 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,892 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,894 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,894 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,900 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,902 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,902 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,935 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,937 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,937 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,948 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,950 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,950 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,958 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,960 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,961 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:52,994 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:52,996 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:52,997 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:53,003 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:53,006 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:53,006 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:53,014 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:53,017 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:53,017 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:53,053 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:53,055 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:53,055 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:53,069 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:53,071 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:53,072 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:53,077 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:53,079 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:53,079 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:53,094 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:53,096 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:53,096 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:46:53,101 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:46:53,103 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:46:53,103 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:51:14,412 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:55:26,131 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:55:26,131 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:55:26,195 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:55:26,198 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:55:26,198 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:55:26,217 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:55:26,220 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:55:26,220 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:55:26,267 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:55:26,270 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:55:26,271 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:55:26,319 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:55:26,321 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:55:26,321 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:55:26,358 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:55:26,360 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:55:26,360 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:58:37,941 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:58:37,942 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:58:37,942 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:58:37,974 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:58:37,976 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:58:37,977 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:58:37,993 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:58:37,996 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:58:37,996 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:58:38,027 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:58:38,030 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:58:38,030 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:58:38,086 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:58:38,089 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:58:38,089 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-10 16:58:38,128 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-10 16:58:38,131 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-10 16:58:38,131 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,015 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,019 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,020 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,029 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,031 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,031 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,039 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,042 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,042 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,063 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,065 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,065 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,072 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,074 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,074 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,080 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,082 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,082 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,124 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,126 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,127 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,133 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,135 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,135 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,141 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,144 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,144 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,221 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,224 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,224 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,231 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,233 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,233 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,239 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,242 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,242 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,297 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,300 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,300 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,306 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,308 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,309 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-09-11 12:02:47,314 INFO    MainThread:52782 [wandb_init.py:_resume_backend():383] resuming backend
2022-09-11 12:02:47,317 INFO    MainThread:52782 [wandb_init.py:_pause_backend():374] pausing backend
2022-09-11 12:02:47,317 INFO    MainThread:52782 [jupyter.py:save_ipynb():377] not saving jupyter notebook
